#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate.Subsampled_Continents_aligned_N5000_subsampled	gammaShape.Subsampled_Continents_aligned_N5000_subsampled	rateAC.Subsampled_Continents_aligned_N5000_subsampled	rateAG.Subsampled_Continents_aligned_N5000_subsampled	rateAT.Subsampled_Continents_aligned_N5000_subsampled	rateCG.Subsampled_Continents_aligned_N5000_subsampled	rateGT.Subsampled_Continents_aligned_N5000_subsampled	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.1	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.2	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.3	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.4	popSize	CoalescentConstant	rateIndicator.Continent.1	rateIndicator.Continent.2	rateIndicator.Continent.3	rateIndicator.Continent.4	rateIndicator.Continent.5	rateIndicator.Continent.6	rateIndicator.Continent.7	rateIndicator.Continent.8	rateIndicator.Continent.9	rateIndicator.Continent.10	rateIndicator.Continent.11	rateIndicator.Continent.12	rateIndicator.Continent.13	rateIndicator.Continent.14	rateIndicator.Continent.15	relativeGeoRates.Continent.1	relativeGeoRates.Continent.2	relativeGeoRates.Continent.3	relativeGeoRates.Continent.4	relativeGeoRates.Continent.5	relativeGeoRates.Continent.6	relativeGeoRates.Continent.7	relativeGeoRates.Continent.8	relativeGeoRates.Continent.9	relativeGeoRates.Continent.10	relativeGeoRates.Continent.11	relativeGeoRates.Continent.12	relativeGeoRates.Continent.13	relativeGeoRates.Continent.14	relativeGeoRates.Continent.15	traitClockRate.Continent	geoSubstModelLogger.Continent.relGeoRate_Africa_Asia	geoSubstModelLogger.Continent.relGeoRate_Africa_Europe	geoSubstModelLogger.Continent.relGeoRate_Africa_North_America	geoSubstModelLogger.Continent.relGeoRate_Africa_Oceania	geoSubstModelLogger.Continent.relGeoRate_Africa_South_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Europe	geoSubstModelLogger.Continent.relGeoRate_Asia_North_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Oceania	geoSubstModelLogger.Continent.relGeoRate_Asia_South_America	geoSubstModelLogger.Continent.relGeoRate_Europe_North_America	geoSubstModelLogger.Continent.relGeoRate_Europe_Oceania	geoSubstModelLogger.Continent.relGeoRate_Europe_South_America	geoSubstModelLogger.Continent.relGeoRate_North_America_Oceania	geoSubstModelLogger.Continent.relGeoRate_North_America_South_America	geoSubstModelLogger.Continent.relGeoRate_Oceania_South_America	YuleModel	birthRate
8090000	-69805.6224333889	-26963.012779721626	-42842.60965366726	-23621.00514638216	108.59470928052997	3808.3286619026717	0.00259220046494677	0.6613239778486386	0.055990700456519354	0.4191700942139353	0.06205305424035705	0.03243645298235969	0.11562598761687869	0.3175117388353301	0.3076184465246142	0.2302309271695565	0.1446388874704992	66.38836027091764	-25882.10462006717	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.4558843257148199	0.41541646312255553	0.36643038515133625	0.6162304839114653	1.9066361206401878	0.49821649737618756	1.1319234573482677	2.0487271841109527	3.796824585439803	1.996092225162128	1.2169843015491122	1.2762683552496272	0.9676752275902081	0.6660954161096683	0.21580851063322176	0.30432915320621806	0.0	0.41541646312255553	0.36643038515133625	0.0	0.0	0.49821649737618756	1.1319234573482677	2.0487271841109527	0.0	1.996092225162128	1.2169843015491122	0.0	0.9676752275902081	0.6660954161096683	0.21580851063322176	-16924.58971311864	0.09124778891827183
8091000	-69811.26497083294	-26965.389692054072	-42845.87527877886	-23616.80068766627	107.31731893358129	3806.9497591828613	0.00259220046494677	0.6613239778486386	0.04832440911818664	0.4191700942139353	0.06205305424035705	0.03243645298235969	0.11562598761687869	0.3175117388353301	0.3076184465246142	0.2302309271695565	0.1446388874704992	67.16452954321223	-25884.79506547448	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.6382370845469927	0.33756421939110126	0.4203909188532307	0.652996299560137	0.610806830204883	0.4556462765502701	1.2529352248863685	2.340466538092056	4.932610086487031	1.957442505544622	1.051757056238194	1.2773183199290754	1.4162611725024408	0.7070326898551329	0.3391670308232266	0.3088118786806537	0.0	0.33756421939110126	0.4203909188532307	0.0	0.0	0.4556462765502701	1.2529352248863685	2.340466538092056	0.0	1.957442505544622	1.051757056238194	0.0	1.4162611725024408	0.7070326898551329	0.3391670308232266	-16924.463891294337	0.09124778891827183
8092000	-69808.9975331081	-26962.131572604685	-42846.865960503404	-23614.926614806056	107.31731893358129	3806.991007044826	0.0022760342518833615	0.6613239778486386	0.04832440911818664	0.4191700942139353	0.06205305424035705	0.03243645298235969	0.11562598761687869	0.3175117388353301	0.3076184465246142	0.2302309271695565	0.1446388874704992	64.2306473366408	-25885.13498100873	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.001530285781735	0.21723400823402203	0.24492669922705798	3.003770754079778	1.5787911468497944	0.26744381484056784	0.7842353034384858	1.3965319310463538	3.9122249676990357	1.434501716996434	0.6513896667656512	1.9889050987377943	0.9119360470537295	0.5439529746778111	0.16284827022028855	0.3088118786806537	0.0	0.21723400823402203	0.24492669922705798	0.0	0.0	0.26744381484056784	0.7842353034384858	1.3965319310463538	0.0	1.434501716996434	0.6513896667656512	0.0	0.9119360470537295	0.5439529746778111	0.16284827022028855	-16925.44973185681	0.09404408371942871
8093000	-69812.82929420841	-26965.08242417783	-42847.746870030576	-23618.974820127783	107.32224237181877	3810.9445498905493	0.0024369020404146793	0.6613239778486386	0.04832440911818664	0.4191700942139353	0.06205305424035705	0.03243645298235969	0.11562598761687869	0.3175117388353301	0.3076184465246142	0.2302309271695565	0.1446388874704992	64.76369689603463	-25886.17309392665	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.0309165281131099	0.26935147019147226	0.38516249029087496	2.1402459197410812	2.559913639882543	0.4936877105786816	1.080758917030803	1.8112782836716914	2.0825826312395574	2.039210047883777	1.1199795215540655	1.2046976925818587	0.9084323024352116	0.7545872536252	0.24575746939297421	0.3274302305931775	0.0	0.26935147019147226	0.38516249029087496	0.0	0.0	0.4936877105786816	1.080758917030803	1.8112782836716914	0.0	2.039210047883777	1.1199795215540655	0.0	0.9084323024352116	0.7545872536252	0.24575746939297421	-16925.199421742822	0.09341024658534718
8094000	-69819.69920187541	-26967.447126278872	-42852.25207559654	-23613.931335608162	107.32231772605695	3811.7948257269104	0.0022822935305483053	0.6613239778486386	0.04832440911818664	0.4191700942139353	0.06205305424035705	0.03243645298235969	0.11562598761687869	0.3358258957974958	0.3076184465246142	0.2302309271695565	0.12632473050833354	66.89057873179378	-25889.810442551843	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.2487329856063514	0.2982587496345122	0.3876452065055207	2.6944104120538324	3.6954515726084227	0.6008735509203773	1.409701914215642	1.6130269707552956	1.5123871895112322	2.0926708922006463	1.118668277721563	0.5108072938383155	1.06967956509082	0.5564957113486689	0.2671964368218938	0.3107057389454343	0.0	0.2982587496345122	0.3876452065055207	0.0	0.0	0.6008735509203773	1.409701914215642	1.6130269707552956	0.0	2.0926708922006463	1.118668277721563	0.0	1.06967956509082	0.5564957113486689	0.2671964368218938	-16924.899994962714	0.09280704536228622
8095000	-69802.58350360983	-26951.503581842768	-42851.07992176706	-23603.524293330174	107.32231772605695	3811.6094105199586	0.0022118000492307235	0.6613239778486386	0.04832440911818664	0.4191700942139353	0.05225440382684547	0.03243645298235969	0.11562598761687869	0.3358258957974958	0.3076184465246142	0.2302309271695565	0.12632473050833354	66.21061076773655	-25893.498041745584	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.0510072240908541	0.3707014275693549	0.2501590113629233	1.2986389397513283	2.069356757618518	0.5046314614691596	1.06221438929807	1.6362685281454026	1.1574339319171856	1.6073540417572563	0.7744743902806069	0.4982843047947276	0.9655430647136941	0.6616239133020086	0.23310000426616928	0.3082145124695583	0.0	0.3707014275693549	0.2501590113629233	0.0	0.0	0.5046314614691596	1.06221438929807	1.6362685281454026	0.0	1.6073540417572563	0.7744743902806069	0.0	0.9655430647136941	0.6616239133020086	0.23310000426616928	-16925.15797154265	0.09327443320636349
8096000	-69811.07101887697	-26959.433679524962	-42851.637339352004	-23609.914180387797	108.77242859526012	3812.275650258263	0.002222588903615395	0.6613239778486386	0.05554492711789502	0.4191700942139353	0.05225440382684547	0.03243645298235969	0.11562598761687869	0.3358258957974958	0.3076184465246142	0.2302309271695565	0.12632473050833354	64.27653805133627	-25892.432250773476	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.8106891886988408	0.3034004316944371	0.3530442584382016	1.0437911779246192	2.4814020167240645	0.5534808420021833	1.1645369049965835	1.8929667276053859	0.5803666129944007	1.8716281537365866	0.7069206759101205	1.6626619678311563	0.8140034447776839	0.5421803146227	0.24849903674446902	0.3148137733610376	0.0	0.3034004316944371	0.3530442584382016	0.0	0.0	0.5534808420021833	1.1645369049965835	1.8929667276053859	0.0	1.8716281537365866	0.7069206759101205	0.0	0.8140034447776839	0.5421803146227	0.24849903674446902	-16924.76786043885	0.09203820757845273
8097000	-69805.93408247894	-26950.219936690395	-42855.714145788545	-23605.840501676128	106.64538278996633	3807.784221065011	0.002222588903615395	0.6613239778486386	0.05554492711789502	0.4191700942139353	0.05225440382684547	0.03243645298235969	0.11562598761687869	0.3358258957974958	0.3076184465246142	0.2302309271695565	0.12632473050833354	63.267517061177166	-25895.581450989866	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.7717116148137382	0.3532195477548379	0.30482310126873285	1.2803745661989567	3.1409343177497964	0.3248589378637701	1.1887685996994117	2.2505658870031113	1.157527524973013	2.252613067406982	1.0572188671799831	0.893631224823959	1.2511583812316671	0.7838232107230829	0.3600990910314515	0.31959268519022127	0.0	0.3532195477548379	0.30482310126873285	0.0	0.0	0.3248589378637701	1.1887685996994117	2.2505658870031113	0.0	2.252613067406982	1.0572188671799831	0.0	1.2511583812316671	0.7838232107230829	0.3600990910314515	-16924.354477346445	0.09203820757845273
8098000	-69802.09896970284	-26953.066702019358	-42849.03226768348	-23610.974629136283	106.64538278996633	3808.7464644155407	0.002222588903615395	0.6613239778486386	0.05554492711789502	0.4191700942139353	0.06178318884282092	0.03243645298235969	0.11562598761687869	0.3358258957974958	0.3076184465246142	0.2302309271695565	0.12632473050833354	64.81437820991596	-25891.747818076346	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.1059034807128099	0.24902394501394487	0.23518621654672703	1.5270506076928911	2.8692677356120986	0.35393547603593384	0.632853086609066	1.3774594086962735	0.9307394116358892	1.3621577840871482	0.6213498538890809	1.148748872141885	0.968414199442335	0.4928493171632278	0.3455284170575709	0.3292703625712867	0.0	0.24902394501394487	0.23518621654672703	0.0	0.0	0.35393547603593384	0.632853086609066	1.3774594086962735	0.0	1.3621577840871482	0.6213498538890809	0.0	0.968414199442335	0.4928493171632278	0.3455284170575709	-16924.443040499682	0.09203820757845273
8099000	-69827.07735329503	-26959.990903676768	-42867.086449618255	-23616.594065107667	106.6457470762365	3812.118354401643	0.002179100059003506	0.6613239778486386	0.05554492711789502	0.4191700942139353	0.06178318884282092	0.03243645298235969	0.11562598761687869	0.3223893398801422	0.3076184465246142	0.2436674830869101	0.12632473050833354	65.4156321875705	-25899.2053037878	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.7171179035850457	0.2257396039201226	0.34512899586050094	2.515020127406691	6.69353076931236	0.3112867037731122	0.9233253085079077	1.6296614617100253	0.6731705439785999	1.4415095513865275	0.6627014071266019	1.7763699419049348	0.764327087690884	0.34135162681802617	0.2575430786657205	0.291489447780104	0.0	0.2257396039201226	0.34512899586050094	0.0	0.0	0.3112867037731122	0.9233253085079077	1.6296614617100253	0.0	1.4415095513865275	0.6627014071266019	0.0	0.764327087690884	0.34135162681802617	0.2575430786657205	-16930.14264423451	0.0963709836682587
8100000	-69832.04024675567	-26967.152059059285	-42864.888187696386	-23619.95478760606	106.88873807821254	3811.3351168713375	0.0021570404748569214	0.6613239778486386	0.05554492711789502	0.4191700942139353	0.06178318884282092	0.03243645298235969	0.11562598761687869	0.3139462511694851	0.31606153523527125	0.2436674830869101	0.12632473050833354	64.39068616282925	-25902.22824056938	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.3758830637307675	0.24154139981956274	0.23412627284906348	3.7754462173961514	4.170897916293909	0.2353546747754963	1.0663800285377247	1.3017357932751414	0.7223560520955743	1.5288441090257425	0.8930350468357736	2.027334546077089	0.7559996482926221	0.6897748420747492	0.19547648834490589	0.31907859673761696	0.0	0.24154139981956274	0.23412627284906348	0.0	0.0	0.2353546747754963	1.0663800285377247	1.3017357932751414	0.0	1.5288441090257425	0.8930350468357736	0.0	0.7559996482926221	0.6897748420747492	0.19547648834490589	-16925.91208071072	0.09408988890867315
8101000	-69811.28349257157	-26946.706945782076	-42864.576546789496	-23606.732869567117	107.41904004166918	3814.1197499380805	0.0024446501549126257	0.6613788684958388	0.05557437536390841	0.4191039468945889	0.061800654029030004	0.03242121358420025	0.11566673940565275	0.31401605647659175	0.31594608035542976	0.24377069192496026	0.12626717124301837	64.39068616282925	-25903.947051625568	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.43144627978046196	0.3472277662287793	0.21437804688184295	3.041235204617667	1.653142813082919	0.44160865201885113	0.9229585038479903	1.6988866549885013	0.980937736914205	1.9234659938942995	1.053294659789224	2.764714179247853	0.7128526681566044	0.5488883483683205	0.24382959417202313	0.3109349758415907	0.0	0.3472277662287793	0.21437804688184295	0.0	0.0	0.44160865201885113	0.9229585038479903	1.6988866549885013	0.0	1.9234659938942995	1.053294659789224	0.0	0.7128526681566044	0.5488883483683205	0.24382959417202313	-16925.141688485164	0.09119863189057308
8102000	-69808.77349478487	-26941.465860911085	-42867.307633873774	-23603.04673486271	107.41904004166918	3812.7539571248076	0.0022590351984223037	0.6613788684958388	0.05557437536390841	0.4191039468945889	0.061800654029030004	0.03242121358420025	0.11566673940565275	0.31401605647659175	0.31594608035542976	0.24377069192496026	0.12626717124301837	65.66557547026945	-25904.73099258505	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.2783190094636004	0.3518436642027134	0.37038551031181777	2.780296981481595	2.0029741773040937	0.638133793902391	1.1549752579915697	1.9526338709294415	2.5342332560183696	1.9220590115205276	0.9284395039729045	2.1467968036437113	1.1868985806968162	0.4903526083818001	0.2921224176541711	0.31109102229592633	0.0	0.3518436642027134	0.37038551031181777	0.0	0.0	0.638133793902391	1.1549752579915697	1.9526338709294415	0.0	1.9220590115205276	0.9284395039729045	0.0	1.1868985806968162	0.4903526083818001	0.2921224176541711	-16925.017130049157	0.09119863189057308
8103000	-69809.89394204656	-26938.918758346612	-42870.97518369995	-23605.078414002135	107.42023895601795	3812.435028314678	0.0022611207026486816	0.6612148966160206	0.055566325960975965	0.4191977832651763	0.06180017348278148	0.03240955223471009	0.11568562968602837	0.31358459304012565	0.31625626723181705	0.24377683257192756	0.12638230715612975	63.60176087042122	-25910.306133911752	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.1193821900526505	0.3074980935850477	0.33495539884033587	3.137001864372583	1.4571080698822791	0.489554991005772	1.0392820470670587	1.7983520829245114	1.0535324181130314	1.9510880914421156	0.9670311276815763	2.5461632994189185	1.1226394195123164	0.6382705026879065	0.394802580203884	0.31109102229592633	0.0	0.3074980935850477	0.33495539884033587	0.0	0.0	0.489554991005772	1.0392820470670587	1.7983520829245114	0.0	1.9510880914421156	0.9670311276815763	0.0	1.1226394195123164	0.6382705026879065	0.394802580203884	-16924.8171816721	0.091688322748394
8104000	-69799.6723757367	-26943.095409455553	-42856.57696628115	-23612.703285482334	106.90633472501203	3808.796537031638	0.0024333016472048567	0.6614555988883566	0.05557211069908875	0.41932748742709575	0.06182928400709743	0.03242403905754282	0.11569836055677184	0.3132140977573643	0.316523685554219	0.24379352775816404	0.12646868893025265	63.799714506067346	-25894.377724672115	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.2120680932310762	0.38928403750340773	0.5069620855543097	1.2755269880037514	2.7277463080670064	0.5858104790441546	1.525800970029842	2.3896104378541136	1.328441079843787	2.3881023197671203	1.4545736300676695	1.9423216066713305	1.2587770756486902	0.6255813403839322	0.33543920978559655	0.29761445337919723	0.0	0.38928403750340773	0.5069620855543097	0.0	0.0	0.5858104790441546	1.525800970029842	2.3896104378541136	0.0	2.3881023197671203	1.4545736300676695	0.0	1.2587770756486902	0.6255813403839322	0.33543920978559655	-16924.798759996924	0.09095028696678999
8105000	-69804.85646611327	-26944.658107558156	-42860.19835855512	-23611.260028366065	106.90649310432313	3808.98394210692	0.002267550266667377	0.6615550246399022	0.055568092161780276	0.41924448833651834	0.06184011406960696	0.0324127207194001	0.11571802408157908	0.31348077432873017	0.31637628117577676	0.24378408048835035	0.1263588640071426	64.62422886298515	-25899.01732635071	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.2998662642726745	0.3665939513762286	0.2878346811841784	0.8179478414045505	3.953355200076688	0.5172395235185024	1.1707139562475013	2.021983267160312	1.6940020569878398	2.0684482721116195	1.237640777703488	1.2124644687494304	1.2926447177180491	0.527620566463659	0.33144923428963613	0.32786720317413104	0.0	0.3665939513762286	0.2878346811841784	0.0	0.0	0.5172395235185024	1.1707139562475013	2.021983267160312	0.0	2.0684482721116195	1.237640777703488	0.0	1.2926447177180491	0.527620566463659	0.33144923428963613	-16924.81580454216	0.09095028696678999
8106000	-69822.04372963692	-26957.538107564647	-42864.505622072276	-23619.413745746788	108.95391428269545	3814.2439004130274	0.002267550266667377	0.6615550246399022	0.055568092161780276	0.41924448833651834	0.06184011406960696	0.0324127207194001	0.11571802408157908	0.31348077432873017	0.31637628117577676	0.24378408048835035	0.1263588640071426	65.02302010906425	-25902.088818152493	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.7245699066560894	0.2813962372976914	0.4101556855379477	0.7426201943201436	2.7565113535152213	0.5584818188683089	1.2794938761109387	1.7215092840526116	0.9222428611377378	2.4678897247380545	1.4144949466610064	1.0548580533009986	1.551155130752689	0.6253362647105912	0.3014113690505248	0.30917221318431226	0.0	0.2813962372976914	0.4101556855379477	0.0	0.0	0.5584818188683089	1.2794938761109387	1.7215092840526116	0.0	2.4678897247380545	1.4144949466610064	0.0	1.551155130752689	0.6253362647105912	0.3014113690505248	-16927.09177256457	0.09474846492190617
8107000	-69802.4601068489	-26933.978263614375	-42868.48184323452	-23602.38075856136	108.93535979322179	3819.0897995971973	0.0022391792086080397	0.6616262041940826	0.055581483846138036	0.4192867381271698	0.0618406311379725	0.032403841320059884	0.115736247353463	0.31352556238976664	0.3163636264381369	0.24382066698862764	0.12629014418346865	64.85218254543885	-25907.596143951527	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.9006225816139495	0.27797668285440397	0.3371016517467412	0.9877145041645595	5.084306249246519	0.4709813533382008	0.8182852485458666	1.8990091712484198	0.35955705016374245	2.0455338253052324	0.9685490848710272	0.66558638072244	1.0392639454666344	0.44408509641737043	0.20278706927326598	0.30917221318431226	0.0	0.27797668285440397	0.3371016517467412	0.0	0.0	0.4709813533382008	0.8182852485458666	1.8990091712484198	0.0	2.0455338253052324	0.9685490848710272	0.0	1.0392639454666344	0.44408509641737043	0.20278706927326598	-16925.87289482278	0.09329774187904429
8108000	-69807.43190483052	-26952.82722243021	-42854.604682400306	-23619.503086959012	107.62154092365562	3809.921062472826	0.002328434481770102	0.6617248560907327	0.05560440373815255	0.4193952666332192	0.06184157821826664	0.03241503651443168	0.11571068110698912	0.3134046491791576	0.3164118434168528	0.24387482417269396	0.12630868323129565	64.47141643024628	-25897.927490011825	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.5967538613287446	0.37501828862976927	0.24117166243038066	0.9776695035680151	2.6248290841607353	0.4193259170412984	0.9079070917370018	1.7616105808209361	0.6682330992876867	1.8892621998693693	0.9643523108398947	0.3151605555407061	0.9491031507463238	0.42365020844168627	0.23621066967373228	0.29691036624011086	0.0	0.37501828862976927	0.24117166243038066	0.0	0.0	0.4193259170412984	0.9079070917370018	1.7616105808209361	0.0	1.8892621998693693	0.9643523108398947	0.0	0.9491031507463238	0.42365020844168627	0.23621066967373228	-16924.86134943311	0.09306401568045887
